,sex,age,race,c_charge_degree,priors_count,is_recid
2636,Male,39,African-American,F,1,pos
2637,Female,22,Caucasian,F,2,pos
2638,Female,33,Caucasian,M,0,pos
2639,Female,25,African-American,F,2,neg
2640,Female,40,Hispanic,F,7,neg
2641,Female,35,African-American,M,0,pos
2642,Male,28,Hispanic,M,0,neg
2643,Male,53,African-American,M,0,pos
2644,Male,28,Caucasian,M,2,pos
2645,Male,26,African-American,F,0,pos
2646,Male,30,African-American,F,1,neg
2647,Male,31,African-American,F,3,pos
2648,Male,24,Caucasian,M,3,neg
2649,Male,45,Caucasian,F,19,neg
2650,Male,33,Hispanic,M,1,pos
2651,Male,28,African-American,F,1,pos
2652,Female,45,Caucasian,F,1,neg
2653,Female,22,African-American,M,1,pos
2654,Male,33,Caucasian,F,3,neg
2655,Male,23,Caucasian,F,4,neg
2656,Male,36,African-American,F,6,pos
2657,Male,22,African-American,F,0,pos
2658,Male,45,Caucasian,M,1,pos
2659,Male,28,African-American,F,2,neg
2660,Male,37,African-American,M,3,neg
2661,Female,52,Caucasian,M,0,pos
2662,Male,26,Caucasian,F,0,neg
2663,Male,28,Caucasian,F,4,neg
2664,Female,33,Caucasian,F,2,pos
2665,Male,23,Caucasian,F,3,neg
2666,Male,31,Caucasian,M,3,neg
2667,Female,55,Caucasian,M,0,pos
2668,Male,24,Caucasian,F,3,neg
2669,Male,37,African-American,M,2,pos
2670,Male,41,African-American,F,0,pos
2671,Male,26,Caucasian,M,0,pos
2672,Male,41,African-American,F,13,pos
2673,Male,33,African-American,F,6,pos
2674,Male,47,Hispanic,M,0,neg
2675,Male,23,African-American,F,0,pos
2676,Male,27,Caucasian,F,1,pos
2677,Male,24,Caucasian,F,0,neg
2678,Male,23,Other,M,2,pos
2679,Male,30,African-American,F,10,pos
2680,Male,55,Caucasian,F,1,pos
2681,Male,26,African-American,M,13,neg
2682,Female,41,African-American,M,6,pos
2683,Male,35,African-American,F,0,pos
2684,Male,26,African-American,F,4,neg
2685,Male,20,African-American,M,1,pos
2686,Male,24,Caucasian,M,3,neg
2687,Male,31,African-American,M,8,neg
2688,Male,22,African-American,F,2,pos
2689,Male,55,African-American,F,0,neg
2690,Male,33,Caucasian,F,7,neg
2691,Male,44,Caucasian,F,6,neg
2692,Male,41,African-American,F,25,neg
2693,Male,56,African-American,M,9,pos
2694,Male,21,African-American,F,1,pos
2695,Male,36,African-American,F,1,neg
2696,Female,48,Caucasian,M,1,pos
2697,Male,27,Caucasian,F,6,neg
2698,Male,56,Caucasian,F,7,neg
2699,Male,39,Caucasian,M,2,pos
2700,Male,31,Hispanic,F,0,pos
2701,Female,25,Caucasian,F,0,pos
2702,Male,51,Caucasian,F,1,pos
2703,Female,28,African-American,F,3,pos
2704,Male,30,African-American,F,0,neg
2705,Female,19,African-American,M,0,neg
2706,Male,20,African-American,M,0,neg
2707,Male,57,Caucasian,F,0,pos
2708,Male,51,African-American,M,8,neg
2709,Male,27,African-American,F,5,neg
2710,Male,26,African-American,F,0,pos
2711,Male,23,Caucasian,M,3,neg
2712,Male,35,African-American,M,14,neg
2713,Female,41,Caucasian,M,1,pos
2714,Male,37,African-American,F,5,pos
2715,Male,48,African-American,F,0,pos
2716,Male,21,African-American,F,0,pos
2717,Male,19,African-American,F,3,neg
2718,Male,21,African-American,F,1,neg
2719,Male,29,Hispanic,M,1,pos
2720,Male,52,African-American,M,1,pos
2721,Male,23,African-American,F,5,neg
2722,Male,22,African-American,F,0,neg
2723,Male,19,African-American,F,1,neg
2724,Male,41,Caucasian,F,1,neg
2725,Female,25,Caucasian,M,1,neg
2726,Male,54,African-American,M,0,neg
2727,Male,25,African-American,F,13,neg
2728,Female,30,Caucasian,M,0,neg
2729,Female,40,Caucasian,F,4,neg
2730,Male,22,African-American,F,0,pos
2731,Male,50,Caucasian,F,10,pos
2732,Male,35,Caucasian,M,2,neg
2733,Male,28,Caucasian,F,7,neg
2734,Male,21,African-American,F,0,pos
2735,Female,38,Other,F,6,neg
2736,Male,27,Caucasian,F,0,pos
2737,Male,22,African-American,F,0,neg
2738,Female,38,Hispanic,F,20,neg
2739,Male,32,African-American,F,26,neg
2740,Male,32,Caucasian,F,0,pos
2741,Male,59,Caucasian,F,0,pos
2742,Male,30,Caucasian,F,19,neg
2743,Male,20,Other,M,0,neg
2744,Male,59,Caucasian,F,0,pos
2745,Female,44,Caucasian,F,1,neg
2746,Male,26,African-American,M,9,neg
2747,Male,30,African-American,F,9,neg
2748,Female,35,Caucasian,F,2,pos
2749,Male,25,African-American,M,3,neg
2750,Male,44,Hispanic,M,0,pos
2751,Male,40,African-American,F,7,pos
2752,Female,31,African-American,M,0,neg
2753,Female,32,African-American,F,0,pos
2754,Male,37,African-American,F,22,neg
2755,Male,22,Caucasian,F,2,pos
2756,Male,38,African-American,M,8,neg
2757,Male,34,Caucasian,F,2,pos
2758,Male,30,African-American,F,7,pos
2759,Female,38,Caucasian,F,0,neg
2760,Male,36,African-American,F,10,neg
2761,Male,46,Other,F,0,pos
2762,Male,22,Native American,M,0,neg
2763,Male,35,Caucasian,F,2,neg
2764,Male,35,African-American,F,0,pos
2765,Male,20,Other,F,1,neg
2766,Female,30,African-American,F,9,neg
2767,Male,34,African-American,F,16,neg
2768,Male,31,Caucasian,F,3,neg
2769,Male,32,Hispanic,M,0,neg
2770,Male,31,Caucasian,F,4,neg
2771,Male,22,Caucasian,F,2,neg
2772,Male,31,Hispanic,F,0,pos
2773,Male,36,African-American,M,5,neg
2774,Male,39,African-American,M,2,pos
2775,Male,51,African-American,F,9,neg
2776,Male,35,African-American,F,7,neg
2777,Male,30,African-American,F,1,neg
2778,Male,35,Hispanic,F,0,pos
2779,Male,23,Hispanic,F,0,neg
2780,Male,43,Caucasian,M,3,neg
2781,Male,37,African-American,M,0,pos
2782,Male,25,African-American,M,3,pos
2783,Male,33,Hispanic,F,8,neg
2784,Female,27,African-American,F,0,pos
2785,Male,47,Caucasian,M,2,pos
2786,Male,46,African-American,M,12,pos
2787,Male,27,Caucasian,F,0,pos
2788,Male,34,African-American,F,0,neg
2789,Male,30,African-American,M,4,neg
2790,Male,25,Caucasian,M,0,pos
2791,Male,26,African-American,M,5,pos
2792,Male,25,African-American,F,1,neg
2793,Male,60,African-American,F,9,pos
2794,Male,49,Other,M,0,neg
2795,Male,30,African-American,F,12,neg
2796,Male,21,African-American,F,0,pos
2797,Male,25,African-American,F,4,neg
2798,Male,53,Caucasian,F,1,pos
2799,Male,21,African-American,F,0,neg
2800,Male,29,Hispanic,M,1,pos
2801,Male,29,African-American,M,4,pos
2802,Male,21,Hispanic,M,0,pos
2803,Female,24,African-American,M,2,neg
2804,Male,53,Other,M,4,neg
2805,Male,51,Caucasian,F,2,pos
2806,Male,29,African-American,M,1,pos
2807,Female,24,Other,F,0,pos
2808,Male,24,Other,F,2,neg
2809,Male,37,Hispanic,F,5,pos
2810,Male,20,Caucasian,F,0,neg
2811,Female,54,Hispanic,M,2,pos
2812,Female,51,Caucasian,F,14,pos
2813,Male,53,Caucasian,F,1,pos
2814,Male,31,African-American,F,2,pos
2815,Male,25,African-American,F,5,pos
2816,Male,38,Hispanic,M,0,pos
2817,Male,22,African-American,F,3,neg
2818,Male,21,African-American,F,1,neg
2819,Male,21,Caucasian,F,1,neg
2820,Male,27,African-American,M,6,neg
2821,Male,28,African-American,M,14,neg
2822,Male,49,African-American,M,6,neg
2823,Male,52,African-American,F,7,neg
2824,Male,25,African-American,M,1,pos
2825,Male,56,Caucasian,F,2,pos
2826,Male,34,African-American,F,22,pos
2827,Male,35,Hispanic,F,7,pos
2828,Male,23,African-American,M,1,neg
2829,Male,22,Caucasian,F,0,pos
2830,Male,23,African-American,F,0,neg
2831,Male,30,African-American,M,4,pos
2832,Male,42,African-American,M,1,neg
2833,Male,50,African-American,M,24,neg
2834,Male,54,Caucasian,F,12,neg
2835,Male,37,Other,M,4,neg
2836,Male,37,African-American,F,0,pos
2837,Male,23,African-American,F,1,pos
2838,Male,41,Caucasian,F,0,pos
2839,Male,50,African-American,F,5,pos
2840,Male,41,Hispanic,F,19,neg
2841,Male,26,African-American,F,2,neg
2842,Male,40,Other,F,8,neg
2843,Male,23,African-American,F,2,neg
2844,Male,55,Caucasian,F,1,neg
2845,Male,24,African-American,F,0,neg
2846,Male,33,Caucasian,M,5,neg
2847,Male,23,Caucasian,F,0,pos
2848,Male,37,African-American,M,1,neg
2849,Female,64,Other,F,0,pos
2850,Male,51,Caucasian,M,0,pos
2851,Male,40,Other,F,4,neg
2852,Male,43,Caucasian,F,1,pos
2853,Female,35,African-American,M,3,neg
2854,Male,22,Hispanic,F,1,neg
2855,Male,29,African-American,F,2,pos
2856,Male,57,Caucasian,M,0,pos
2857,Male,20,African-American,M,1,neg
2858,Male,37,Caucasian,M,1,neg
2859,Female,23,Other,M,0,pos
2860,Male,23,African-American,F,3,neg
2861,Male,36,Caucasian,M,9,neg
2862,Male,55,Caucasian,M,1,pos
2863,Male,53,African-American,M,18,neg
2864,Male,21,African-American,F,1,neg
2865,Male,27,African-American,M,3,neg
2866,Male,28,African-American,F,6,neg
2867,Male,26,Caucasian,F,1,neg
2868,Male,25,Caucasian,F,1,pos
2869,Male,66,Caucasian,F,0,pos
2870,Male,28,African-American,M,3,pos
2871,Male,21,African-American,F,0,neg
2872,Male,24,African-American,M,0,pos
2873,Male,60,Caucasian,M,18,neg
2874,Male,37,African-American,F,2,neg
2875,Male,23,African-American,M,2,neg
2876,Male,73,Caucasian,M,0,pos
2877,Male,44,African-American,F,0,pos
2878,Male,42,Hispanic,M,0,pos
2879,Male,40,African-American,F,6,pos
2880,Female,28,African-American,F,0,neg
2881,Male,21,Hispanic,F,0,pos
2882,Male,56,Caucasian,M,0,neg
2883,Male,42,African-American,F,3,pos
2884,Male,32,Caucasian,F,11,neg
2885,Male,50,Caucasian,F,1,pos
2886,Male,34,Caucasian,M,0,pos
2887,Male,47,African-American,M,1,neg
2888,Male,58,Caucasian,F,3,pos
2889,Male,48,Caucasian,F,3,pos
2890,Female,20,Caucasian,F,0,neg
2891,Female,53,African-American,F,10,neg
2892,Male,29,African-American,F,0,pos
2893,Male,38,Other,M,1,pos
2894,Female,43,Caucasian,M,0,pos
2895,Male,35,African-American,M,1,pos
2896,Male,25,Hispanic,M,2,neg
2897,Male,53,Caucasian,M,1,neg
2898,Male,22,Caucasian,M,0,pos
2899,Female,32,Hispanic,M,1,pos
2900,Male,26,Caucasian,M,9,neg
2901,Female,48,Other,F,0,pos
2902,Male,23,African-American,F,4,neg
2903,Male,71,Caucasian,M,1,pos
2904,Female,61,Caucasian,M,0,pos
2905,Female,22,Caucasian,M,2,pos
2906,Male,29,African-American,M,1,neg
2907,Female,54,Caucasian,M,1,pos
2908,Male,24,Caucasian,F,6,pos
2909,Female,28,Caucasian,F,0,pos
2910,Female,25,Caucasian,F,2,pos
2911,Female,22,African-American,F,1,pos
2912,Male,24,African-American,F,2,neg
2913,Male,35,African-American,F,0,pos
2914,Male,21,African-American,F,0,pos
2915,Male,49,Caucasian,M,1,pos
2916,Male,26,African-American,F,6,neg
2917,Male,30,African-American,F,7,neg
2918,Male,32,Hispanic,M,1,neg
2919,Male,30,African-American,F,5,neg
2920,Male,21,African-American,F,1,pos
2921,Male,64,Caucasian,F,8,pos
2922,Female,26,African-American,F,1,pos
2923,Female,45,Caucasian,F,7,neg
2924,Male,37,African-American,M,3,pos
2925,Female,34,African-American,F,1,neg
2926,Male,60,Hispanic,F,4,pos
2927,Male,58,Caucasian,M,0,pos
2928,Male,27,Caucasian,F,0,pos
2929,Male,30,African-American,M,0,neg
2930,Male,25,African-American,M,0,pos
2931,Male,60,African-American,F,19,neg
2932,Male,56,African-American,F,24,pos
2933,Male,33,African-American,M,2,pos
2934,Male,25,Caucasian,F,9,neg
2935,Male,47,African-American,F,15,pos
2936,Male,32,African-American,F,6,neg
2937,Male,24,African-American,F,3,neg
2938,Male,23,Caucasian,F,2,neg
2939,Male,23,Hispanic,F,3,neg
2940,Male,25,African-American,F,1,neg
2941,Female,20,African-American,F,0,pos
2942,Male,32,African-American,F,9,pos
2943,Female,49,African-American,F,0,pos
2944,Male,22,African-American,F,1,pos
2945,Male,24,African-American,F,0,pos
2946,Male,26,Caucasian,F,10,neg
2947,Male,29,African-American,F,5,pos
2948,Female,20,African-American,F,1,neg
2949,Male,49,Caucasian,M,1,pos
2950,Male,29,African-American,M,1,neg
2951,Male,18,African-American,F,2,neg
2952,Male,22,Caucasian,F,0,pos
2953,Male,34,African-American,F,8,pos
2954,Female,26,African-American,F,3,neg
2955,Male,21,African-American,F,0,neg
2956,Male,54,Caucasian,M,2,neg
2957,Male,59,African-American,F,1,pos
2958,Male,22,African-American,F,0,neg
2959,Male,24,Other,F,1,neg
2960,Male,64,African-American,F,20,pos
2961,Male,45,Caucasian,M,1,neg
2962,Female,22,African-American,F,0,pos
2963,Male,24,African-American,F,5,neg
2964,Female,30,African-American,F,3,neg
2965,Female,27,Caucasian,F,0,pos
2966,Male,20,Caucasian,F,0,pos
2967,Male,29,Hispanic,F,0,neg
2968,Male,28,Caucasian,F,5,neg
2969,Male,37,Other,M,0,pos
2970,Male,25,Other,F,2,pos
2971,Male,23,Caucasian,F,3,neg
2972,Female,32,African-American,M,0,pos
2973,Female,44,Caucasian,F,1,pos
2974,Male,41,African-American,F,8,pos
2975,Male,30,Caucasian,F,3,pos
2976,Male,27,African-American,M,2,neg
2977,Male,32,African-American,F,0,neg
2978,Male,40,African-American,M,24,neg
2979,Male,23,African-American,F,1,pos
2980,Male,34,Hispanic,M,2,neg
2981,Male,33,African-American,F,1,pos
2982,Female,33,African-American,M,3,pos
2983,Male,33,Caucasian,F,3,pos
2984,Male,33,Caucasian,F,0,pos
2985,Male,41,African-American,M,2,neg
2986,Male,37,Hispanic,M,1,pos
2987,Male,28,African-American,M,9,pos
2988,Female,25,African-American,F,0,neg
2989,Male,51,Other,F,14,neg
2990,Female,30,African-American,M,1,pos
2991,Female,47,African-American,M,0,pos
2992,Male,24,Caucasian,F,0,neg
2993,Male,37,Caucasian,M,5,pos
2994,Male,31,Caucasian,F,9,neg
2995,Female,30,Caucasian,F,1,pos
2996,Male,52,African-American,F,0,neg
2997,Male,25,African-American,F,5,neg
2998,Male,60,African-American,F,10,pos
2999,Female,46,African-American,M,7,pos
3000,Male,62,Caucasian,M,3,pos
3001,Male,57,Other,F,10,neg
3002,Male,36,Caucasian,M,0,neg
3003,Male,24,African-American,F,2,neg
3004,Male,37,Hispanic,M,3,neg
3005,Male,25,Caucasian,F,9,pos
3006,Male,21,African-American,M,0,neg
3007,Male,38,Asian,M,0,pos
3008,Male,29,African-American,F,5,neg
3009,Male,52,African-American,M,0,neg
3010,Male,29,African-American,F,5,neg
3011,Male,59,African-American,F,13,neg
3012,Male,39,African-American,F,2,neg
3013,Male,48,Hispanic,M,1,pos
3014,Male,31,Other,M,3,neg
3015,Male,20,African-American,F,1,neg
3016,Male,50,Caucasian,M,0,pos
3017,Male,27,African-American,F,7,neg
3018,Male,27,African-American,M,0,pos
3019,Male,31,Caucasian,F,4,neg
3020,Female,32,African-American,F,2,pos
3021,Female,24,African-American,M,2,pos
3022,Male,24,African-American,F,4,neg
3023,Male,30,Caucasian,M,0,neg
3024,Male,21,African-American,F,2,pos
3025,Male,41,Caucasian,F,0,pos
3026,Male,38,Other,F,1,pos
3027,Male,32,African-American,F,2,neg
3028,Male,27,Caucasian,F,5,pos
3029,Female,24,Caucasian,F,1,pos
3030,Male,69,Caucasian,M,0,neg
3031,Male,25,Caucasian,F,1,pos
3032,Male,55,Caucasian,M,0,neg
3033,Male,28,African-American,F,7,neg
3034,Male,27,Caucasian,M,0,neg
3035,Female,20,African-American,F,1,neg
3036,Male,36,African-American,F,2,neg
3037,Female,39,Hispanic,F,10,neg
3038,Male,25,African-American,F,10,neg
3039,Female,35,Caucasian,M,1,pos
3040,Male,32,African-American,M,12,neg
3041,Male,69,Other,M,0,pos
3042,Male,21,Caucasian,M,1,pos
3043,Male,41,Caucasian,F,1,pos
3044,Male,21,Hispanic,F,0,pos
3045,Male,38,African-American,F,0,pos
3046,Male,21,African-American,F,1,neg
3047,Male,31,Caucasian,M,10,pos
3048,Male,35,Caucasian,M,2,neg
3049,Male,34,African-American,M,5,pos
3050,Male,52,Caucasian,M,0,pos
3051,Male,21,African-American,F,0,pos
3052,Male,43,African-American,M,8,pos
3053,Female,32,Caucasian,F,0,pos
3054,Male,49,Caucasian,F,5,neg
3055,Female,21,African-American,M,0,pos
3056,Male,28,African-American,F,5,neg
3057,Female,65,Caucasian,F,1,pos
3058,Female,27,Caucasian,M,0,pos
3059,Male,29,Other,F,6,neg
3060,Male,48,Caucasian,F,20,neg
3061,Male,25,African-American,M,1,neg
3062,Male,20,African-American,M,0,neg
3063,Male,49,Other,F,7,neg
3064,Male,42,Other,M,6,pos
3065,Male,63,African-American,F,6,pos
3066,Male,40,Caucasian,M,0,pos
3067,Male,34,Hispanic,F,0,pos
3068,Male,21,African-American,F,1,neg
3069,Male,27,Caucasian,M,1,pos
3070,Male,29,Hispanic,M,0,pos
3071,Male,35,Caucasian,M,0,neg
3072,Male,32,African-American,M,9,neg
3073,Female,50,African-American,M,0,pos
3074,Male,31,African-American,M,1,pos
3075,Male,47,Caucasian,M,0,pos
3076,Male,44,Caucasian,M,2,pos
3077,Male,44,Hispanic,F,8,neg
3078,Male,56,Hispanic,F,0,pos
3079,Male,23,African-American,M,0,pos
3080,Male,54,African-American,F,10,pos
3081,Male,21,African-American,F,1,neg
3082,Male,38,Caucasian,F,17,pos
3083,Male,25,Hispanic,F,0,neg
3084,Male,44,Caucasian,F,2,neg
3085,Male,52,African-American,M,3,neg
3086,Female,52,Caucasian,F,0,neg
3087,Male,21,African-American,M,0,neg
3088,Male,31,African-American,F,4,pos
3089,Female,30,Caucasian,F,9,neg
3090,Female,39,African-American,F,1,pos
3091,Male,56,African-American,F,6,pos
3092,Male,35,African-American,F,12,neg
3093,Male,39,Caucasian,F,1,pos
3094,Male,29,Caucasian,M,0,pos
3095,Female,28,Caucasian,F,3,pos
3096,Male,23,African-American,F,2,neg
3097,Male,26,Caucasian,M,0,pos
3098,Female,64,African-American,M,1,neg
3099,Female,51,African-American,F,10,neg
3100,Female,58,Other,F,0,pos
3101,Male,20,Caucasian,F,1,neg
3102,Male,21,African-American,F,0,neg
3103,Male,21,African-American,F,0,neg
3104,Male,23,African-American,F,0,pos
3105,Male,46,African-American,F,3,pos
3106,Male,25,African-American,F,21,neg
3107,Male,35,Hispanic,F,5,neg
3108,Male,34,African-American,F,12,neg
3109,Female,30,African-American,M,0,pos
3110,Male,47,Caucasian,F,1,pos
3111,Male,30,Caucasian,F,4,pos
3112,Male,33,Hispanic,M,0,pos
3113,Male,47,African-American,F,1,pos
3114,Male,42,African-American,F,33,neg
3115,Male,39,African-American,F,1,neg
3116,Male,50,Caucasian,F,11,neg
3117,Male,30,Hispanic,M,2,neg
3118,Male,24,Caucasian,F,1,pos
3119,Female,22,African-American,F,2,pos
3120,Male,45,Caucasian,F,3,pos
3121,Male,26,Caucasian,F,2,neg
3122,Male,39,Caucasian,F,3,pos
3123,Male,40,Caucasian,F,1,pos
3124,Male,24,African-American,F,0,pos
3125,Male,23,African-American,F,1,pos
3126,Male,61,Caucasian,M,0,pos
3127,Male,42,Caucasian,F,3,neg
3128,Male,38,African-American,F,3,neg
3129,Male,67,Caucasian,F,0,neg
3130,Male,23,Caucasian,F,2,pos
3131,Male,31,Caucasian,F,1,neg
3132,Male,40,African-American,F,15,pos
3133,Male,44,African-American,F,0,pos
3134,Male,37,African-American,F,10,neg
3135,Female,22,African-American,M,3,pos
3136,Male,31,Caucasian,M,6,neg
3137,Male,28,African-American,F,9,neg
3138,Male,57,African-American,F,2,pos
3139,Male,24,Other,M,5,pos
3140,Male,33,Caucasian,F,9,pos
3141,Female,30,African-American,F,10,neg
3142,Male,31,Other,F,5,pos
3143,Male,56,Caucasian,F,7,pos
3144,Male,67,Hispanic,F,2,pos
3145,Male,35,African-American,F,0,neg
3146,Male,57,African-American,F,23,neg
3147,Female,39,Caucasian,F,8,neg
3148,Male,65,Caucasian,F,3,pos
3149,Female,22,Caucasian,M,0,pos
3150,Female,35,African-American,F,2,pos
3151,Male,29,African-American,M,2,neg
3152,Male,37,Caucasian,M,2,neg
3153,Male,62,African-American,F,13,neg
3154,Male,22,African-American,M,5,neg
3155,Male,31,African-American,M,6,neg
3156,Male,22,African-American,M,0,neg
3157,Male,31,Hispanic,F,8,neg
3158,Female,56,African-American,F,1,pos
3159,Male,25,Caucasian,F,2,pos
3160,Male,33,Caucasian,M,10,pos
3161,Male,25,Caucasian,F,2,pos
3162,Female,27,African-American,F,3,pos
3163,Male,37,African-American,F,1,pos
3164,Male,41,Caucasian,M,2,pos
3165,Male,35,African-American,F,5,pos
3166,Male,25,Hispanic,M,1,neg
3167,Male,55,Caucasian,M,0,pos
3168,Female,24,African-American,F,1,pos
3169,Male,26,African-American,F,2,neg
3170,Male,35,African-American,F,7,pos
3171,Male,50,Caucasian,M,3,neg
3172,Male,30,African-American,M,1,pos
3173,Male,25,African-American,F,3,neg
3174,Female,65,Caucasian,M,1,neg
3175,Female,31,African-American,F,0,neg
3176,Female,24,African-American,M,0,pos
3177,Male,34,African-American,F,6,neg
3178,Male,24,Other,M,3,neg
3179,Female,30,African-American,F,4,pos
3180,Female,35,Hispanic,M,0,pos
3181,Male,30,African-American,F,14,neg
3182,Male,24,Caucasian,M,1,pos
3183,Male,51,Caucasian,F,3,neg
3184,Female,28,African-American,F,3,pos
3185,Female,27,African-American,F,4,neg
3186,Male,50,Other,F,5,pos
3187,Male,22,Caucasian,F,2,neg
3188,Male,29,African-American,F,2,neg
3189,Male,31,African-American,F,0,pos
3190,Male,31,Caucasian,M,0,pos
3191,Female,32,African-American,F,3,pos
3192,Male,27,African-American,F,1,neg
3193,Male,29,Caucasian,F,6,neg
3194,Male,59,African-American,F,3,neg
3195,Male,24,African-American,M,1,neg
3196,Female,27,Caucasian,F,1,pos
3197,Male,33,African-American,F,0,pos
3198,Female,35,Other,M,0,pos
3199,Male,28,Caucasian,F,9,neg
3200,Female,40,Other,F,0,pos
3201,Male,53,Hispanic,M,3,pos
3202,Male,45,Other,M,0,pos
3203,Male,24,African-American,M,9,neg
3204,Male,31,African-American,F,16,neg
3205,Male,25,Hispanic,M,0,pos
3206,Male,24,Caucasian,M,0,neg
3207,Male,24,African-American,F,0,pos
3208,Male,23,Hispanic,M,6,pos
3209,Male,23,African-American,F,7,neg
3210,Female,47,Hispanic,F,2,pos
3211,Male,48,Hispanic,M,0,pos
3212,Male,35,Hispanic,M,0,pos
3213,Male,24,Other,F,3,neg
3214,Male,62,Caucasian,F,0,pos
3215,Male,52,African-American,F,19,pos
3216,Female,25,African-American,F,4,neg
3217,Male,25,Other,F,1,pos
3218,Male,49,African-American,M,1,neg
3219,Male,50,Caucasian,F,0,neg
3220,Male,47,African-American,F,3,neg
3221,Male,37,African-American,F,14,pos
3222,Male,26,Caucasian,M,0,pos
3223,Male,28,African-American,F,21,neg
3224,Female,26,African-American,F,3,neg
3225,Male,48,Other,F,4,pos
3226,Male,25,African-American,F,1,pos
